43.23531, 6.61051, 70@ F-France (R) Fix Speedcam
42.69401, 1.83246, 90@ F-France (NC) Fix Speedcam
48.39111, -4.40181, 90@ F-France (R) Fix Speedcam
44.50250, 0.16778, 50@ F-France (F) Fix Speedcam
48.72770, 2.54838, 90@ F-France (F) Fix Speedcam
47.35400, -1.25376, 70@ F-France (F) Fix Speedcam
43.70618, 4.56060, 90@ F-France (R) Fix Speedcam
44.64650, 1.99644, 70@ F-France (R) Fix Speedcam
44.37693, 0.34226, 90@ F-France (R) Fix Speedcam
47.92345, -3.35521, 90@ F-France (R) Fix Speedcam
44.48174, 1.40142, 50@ F-France (R) Fix Speedcam
43.58164, 0.54030, 90@ F-France (F) Fix Speedcam
46.84952, 0.49945, 70@ F-France (R) Fix Speedcam
43.85801, 5.24053, 90@ F-France (R) Fix Speedcam
49.08348, -1.28592, 90@ F-France (R) Fix Speedcam
45.67983, 4.84943, 50@ F-Feyzin Fix Speedcam
49.46891, 4.57729, 90@ F-France (R) Fix Speedcam
47.71639, 1.01611, 90@ F-Huisseau en Beauce Fix Speedcam
47.73482, 5.19460, 130@ F-France (R) Fix Speedcam
44.82339, 4.66182, 50@ F-France Fix Speedcam
45.70095, 4.82255, 50@ F-France Fix Speedcam
43.93392, 4.94782, 70@ F-France (R) Fix Speedcam
44.03545, 6.10694, 90@ F-France Fix Speedcam
43.31897, 3.47555, 50@ F-France Fix Speedcam
47.87807, 3.59434, 90@ F-France (R) Fix Speedcam
48.49278, 7.55778, 130@ F-France (F) Fix Speedcam
43.58597, 3.91871, 70@ F- Lattes Fix Speedcam
45.88460, 4.91521, 90@ F-France Fix Speedcam
47.30553, 0.43913, 90@ F-France (R) Fix Speedcam
43.85860, 5.83338, 90@ F-France Fix Speedcam
47.86479, 1.93549, 90@ F-France (R) Fix Speedcam
43.48910, 5.63195, 90@ F-France (R) Fix Speedcam
48.05902, -1.79130, 70@ F-France (R) Fix Speedcam
48.98258, 3.43657, 90@ F-Les Petites Noués - Essises Fix Speedcam
47.36712, 2.43222, 50@ F-France (R) Fix Speedcam
47.63763, -2.67197, 110@ F-France (R) Fix Speedcam
46.82261, -1.97386, 90@ F-France (R) Fix Speedcam
43.42336, 3.74392, 90@ F-France (F) Fix Speedcam
47.01273, 2.72398, 50@ F-France Fix Speedcam
47.80869, -0.27855, 50@ F-France (NC) Fix Speedcam
46.00497, 1.33778, 130@ F-France (R) Fix Speedcam
48.47449, 1.18338, 90@ F-France (F) Fix Speedcam
45.53368, 6.12444, 90@ F-France Fix Speedcam
48.52451, 7.65691, 110@ F-France Fix Speedcam
46.31624, 3.32498, 90@ F-France (R) Fix Speedcam
49.33503, 2.19785, 50@ F-France (R) Fix Speedcam
43.95463, 1.20534, 90@ F-France (F) Fix Speedcam
46.05054, 1.70081, 90@ F-France Fix Speedcam
50.59949, 3.16543, 130@ F-France (R) Fix Speedcam
43.87291, 1.83719, 90@ F-France (R) Fix Speedcam
46.46030, 0.26726, 90@ F-France (R) Fix Speedcam
46.15912, 6.35952, 90@ F-France (F) Fix Speedcam
47.11754, 3.22727, 50@ F-France (F) Fix Speedcam
48.56123, 0.17596, 130@ F-La Chapelle Fix Speedcam
45.69847, 1.36092, 110@ F-France (R) Fix Speedcam
46.17673, 5.92105, 110@ F-France (R) Fix Speedcam
44.36387, 0.45495, 90@ F-France (R) Fix Speedcam
45.10925, 6.00690, 90@ F-France (R) Fix Speedcam
48.99332, 1.19370, 110@ F-France (R) Fix Speedcam
43.78854, 4.29933, 130@ F-France (R) Fix Speedcam
48.66253, 5.25585, 110@ F-France Fix Speedcam
49.22084, 1.64487, 90@ F-France (R) Fix Speedcam
45.17160, 4.28423, 90@ F-France (R) Fix Speedcam
44.33587, 3.02855, 90@ F-France Fix Speedcam
46.29199, 6.27279, 90@ F-France (R) Fix Speedcam
50.43503, 2.84828, 110@ F-France (R) Fix Speedcam
43.48682, 5.60682, 70@ F-France (F) Fix Speedcam
45.71627, 3.15228, 110@ F-France (R) Fix Speedcam
47.72343, -0.01003, 90@ F-France (R) Fix Speedcam
47.15446, -0.18353, 90@ F-France (R) Fix Speedcam
48.52450, 7.46591, 90@ F-France (R) Fix Speedcam
43.46998, 2.53866, 90@ F-France (R) Fix Speedcam
46.48810, 3.34509, 90@ F-France (F) Fix Speedcam
49.14990, 4.09327, 50@ F-France Fix Speedcam
48.89006, 2.39616, 80@ F-France (R) Fix Speedcam
49.07114, 2.24565, 110@ F-France (R) Fix Speedcam
-21.23623, 55.31362, 110@ F-RN1 Route des Tamarins Fix Speedcam
44.05854, 4.74228, 90@ F-France (R) Fix Speedcam
45.46133, 5.81139, 90@ F-France (R) Fix Speedcam
45.89167, 1.25555, 90@ F-France (R) Fix Speedcam
45.19866, 1.83341, 90@ F-France (R) Fix Speedcam
43.38273, 3.30638, 90@ F-France (R) Fix Speedcam
46.03167, 3.07980, 70@ F-France (F) Fix Speedcam
48.29674, -0.91751, 50@ F-France (F) Fix Speedcam
48.74576, 1.28171, 110@ F-France Fix Speedcam
46.72319, -0.23806, 50@ F-France Fix Speedcam
43.56423, 1.50109, 50@ F-Labege Fix Speedcam
50.46682, 2.83177, 110@ F-France (R) Fix Speedcam
48.45004, 6.23388, 110@ F-France (F) Fix Speedcam
46.58844, 0.36300, 50@ F-France (R) Fix Speedcam
46.67262, -1.45730, 90@ F-France Fix Speedcam
49.22650, 2.54265, 110@ F-France (R) Fix Speedcam
50.99786, 2.28691, 110@ F-France (R) Fix Speedcam
48.49232, 7.55750, 130@ F-France Fix Speedcam
44.12431, 1.15047, 70@ F-France (F) Fix Speedcam
48.19218, 0.83120, 130@ F-France Fix Speedcam
49.45197, 2.09975, 90@ F-France (R) Fix Speedcam
44.61583, 4.75747, 90@ F-France (R) Fix Speedcam
43.52491, 5.45414, 50@ F-Aix-en-Provence Fix Speedcam
48.70002, 6.97217, 110@ F-France (F) Fix Speedcam
43.90743, 4.88866, 90@ F-France (R) Fix Speedcam
45.20344, 3.50135, 70@ F-France (R) Fix Speedcam
49.13700, 5.43465, 50@ F-France (R) Fix Speedcam
45.26184, 5.52646, 90@ F-France (F) Fix Speedcam
48.12614, 2.19433, 90@ F-France (R) Fix Speedcam
47.63899, 3.49270, 90@ F-France (R) Fix Speedcam
46.24228, 3.42784, 90@ F-France (R) Fix Speedcam
43.75806, 7.47087, 50@ F-France Fix Speedcam
49.25599, -0.13328, 90@ F-France (R) Fix Speedcam
45.14735, 3.50361, 90@ F-France (R) Fix Speedcam
48.90051, 2.20914, 70@ F-France Fix Speedcam
48.88658, 2.20817, 50@ F-Nanterre Fix Speedcam
48.15220, 6.56554, 90@ F-France Fix Speedcam
49.54834, 5.77221, 90@ F-France (F) Fix Speedcam
50.31967, 3.60399, 110@ F-Curgie Fix Speedcam
46.38478, -0.36774, 130@ F-France (R) Fix Speedcam
46.17159, 0.95019, 70@ F-France (F) Fix Speedcam
44.53155, 3.52576, 90@ F-France (R) Fix Speedcam
42.68256, 9.44673, 50@ F-France (F) Fix Speedcam
45.72288, -0.96528, 90@ F-France (R) Fix Speedcam
49.63356, 0.81336, 70@ F-France (F) Fix Speedcam
43.35528, 5.34736, 90@ F-France (R) Fix Speedcam
44.39178, 2.38442, 90@ F-France (R) Fix Speedcam
44.37637, 0.34366, 90@ F-France Fix Speedcam
46.97607, 3.13946, 50@ F-France (R) Fix Speedcam
47.04991, -1.36610, 90@ F-France (F) Fix Speedcam
45.76523, 4.90696, 90@ F-France (R) Fix Speedcam
48.26591, 1.85316, 130@ F-Aire de val Neuvy Fix Speedcam
47.64153, 2.58107, 90@ F-France (R) Fix Speedcam
50.68335, 3.13258, 110@ F-France (R) Fix Speedcam
46.92921, -1.26308, 90@ F-France Fix Speedcam
45.73317, 4.81751, 70@ F-France (R) Fix Speedcam
44.15868, 0.31176, 90@ F-France Fix Speedcam
48.26743, 4.61062, 90@ F-France (R) Fix Speedcam
44.56306, 4.49448, 90@ F-France (NC) Fix Speedcam
47.77344, 7.36286, 110@ F-France (R) Fix Speedcam
48.63104, 2.35626, 90@ F-Fleury-Mérogis Fix Speedcam
44.15814, 0.31257, 90@ F-France (R) Fix Speedcam
46.12411, 3.93338, 70@ F-France (F) Fix Speedcam
50.63432, 3.08580, 70@ F-France (F) Fix Speedcam
48.09920, 4.37849, 90@ F-France Fix Speedcam
49.62933, -1.63333, 70@ F-Cherbourg Octeville Fix Speedcam
49.47272, 1.02798, 130@ F-France (F) Fix Speedcam
-21.33217, 55.46459, 110@ F-Saint-Pierre Fix Speedcam
45.96469, 5.00529, 90@ F-Saint Marcel en Dombes Fix Speedcam
47.43712, 5.11070, 90@ F-France (R) Fix Speedcam
46.31890, -0.99225, 70@ F-France (F) Fix Speedcam
44.98078, -0.14827, 90@ F-France (R) Fix Speedcam
43.31802, 3.47507, 50@ F-France Fix Speedcam
44.85374, 4.85262, 90@ F-France (R) Fix Speedcam
48.19689, 6.41002, 90@ F-France (F) Fix Speedcam
44.81370, 0.50728, 90@ F-Bergerac Fix Speedcam
44.91786, 4.88547, 50@ F-Valence Fix Speedcam
43.66070, 7.15837, 110@ F-France (R) Fix Speedcam
49.52210, 4.36316, 110@ F-France (R) Fix Speedcam
46.95752, 3.15744, 50@ F-France Fix Speedcam
48.24127, 7.47402, 90@ F-France (F) Fix Speedcam
48.71855, 2.29234, 90@ F-France (R) Fix Speedcam
43.88696, 4.50016, 90@ F-France (R) Fix Speedcam
46.45838, 3.36782, 90@ F-France (R) Fix Speedcam
47.13375, 6.55665, 70@ F-Fuans Fix Speedcam
50.62164, 3.02072, 90@ F-France (F) Fix Speedcam
43.85724, 1.92793, 90@ F-France (R) Fix Speedcam
45.86922, 1.11600, 70@ F-France (F) Fix Speedcam
44.11545, 4.28200, 90@ F-Seynes Fix Speedcam
49.01538, 2.14537, 110@ F-France (R) Fix Speedcam
46.63256, 1.25674, 90@ F-France (R) Fix Speedcam
48.45040, 0.05585, 90@ F-France (F) Fix Speedcam
45.85401, 3.11497, 110@ F-France (F) Fix Speedcam
47.07048, -0.90199, 70@ F-France (R) Fix Speedcam
49.27312, 3.88452, 70@ F-France Fix Speedcam
47.72194, 6.83225, 70@ F-France (F) Fix Speedcam
48.62692, 0.12985, 90@ F-France (R) Fix Speedcam
44.12327, 4.79903, 130@ F-France (F) Fix Speedcam
48.88497, 2.47204, 70@ F-France Fix Speedcam
48.48692, 2.59008, 70@ F-Villiers-en-Biere Fix Speedcam
46.19871, 1.29330, 50@ F-France (R) Fix Speedcam
46.73614, 2.36281, 90@ F-France (R) Fix Speedcam
45.78249, 4.85999, 50@ F-France Fix Speedcam
50.75863, 2.41979, 70@ F-France (R) Fix Speedcam
48.37640, -4.27611, 90@ F-France (F) Fix Speedcam
45.70366, 5.78419, 90@ F-France (R) Fix Speedcam
43.64320, 7.13342, 110@ F-France (R) Fix Speedcam
48.50835, -2.60992, 70@ F-France (R) Fix Speedcam
46.12789, 1.95553, 90@ F-France (R) Fix Speedcam
47.59577, -0.58851, 90@ F-France (R) Fix Speedcam
43.78231, -1.20999, 110@ F-Magesq (F) Fix Speedcam
46.73646, 4.91731, 90@ F-France (F) Fix Speedcam
45.73542, 5.23404, 90@ F-France (R) Fix Speedcam
43.95619, 1.44082, 90@ F-France (R) Fix Speedcam
43.75094, 4.21483, 50@ F-France Fix Speedcam
48.70020, 6.17251, 50@ F-France Fix Speedcam
45.72591, 0.32646, 90@ F-France Fix Speedcam
48.83615, 7.91815, 90@ F-France (R) Fix Speedcam
45.57492, 4.71759, 110@ F-France (R) Fix Speedcam
48.15750, 4.24473, 90@ F-France Fix Speedcam
48.27416, -1.66762, 50@ F-Saint-Médard Fix Speedcam
47.27043, 5.00132, 70@ F-France (R) Fix Speedcam
47.74010, 3.60525, 70@ F-France (R) Fix Speedcam
43.50667, -0.86424, 90@ F-France (R) Fix Speedcam
45.49267, 6.51947, 80@ F-France Fix Speedcam
46.72526, 0.42788, 90@ F-Beaumont Fix Speedcam
47.32972, 1.69669, 70@ F-France (R) Fix Speedcam
48.89783, 2.26319, 50@ F-Courbevoie Fix Speedcam
47.49298, -0.76316, 90@ F-France (R) Fix Speedcam
47.01324, 2.72246, 50@ F-France (R) Fix Speedcam
42.80224, 3.03037, 110@ F-France (F) Fix Speedcam
47.09999, -1.47285, 130@ F-France (F) Fix Speedcam
48.84678, 7.20716, 90@ F-Siewiller Fix Speedcam
44.20472, 0.33530, 70@ F-France (R) Fix Speedcam
48.56695, 2.47334, 110@ F-France (R) Fix Speedcam
48.07916, 2.76699, 90@ F-France Fix Speedcam
45.21980, -0.87331, 90@ F-France (R) Fix Speedcam
43.00829, 0.37596, 90@ F-France (F) Fix Speedcam
46.87031, -1.93776, 90@ F-France Fix Speedcam
48.14627, 7.36867, 110@ F-Ostheim Fix Speedcam
48.27246, 5.11444, 90@ F-France (R) Fix Speedcam
43.46263, 6.63223, 90@ F-France (R) Fix Speedcam
46.34082, 6.46125, 70@ F-France (F) Fix Speedcam
46.82875, 1.81965, 90@ F-France (R) Fix Speedcam
49.69866, 3.27189, 90@ F-France Fix Speedcam
46.62810, 3.74110, 70@ F-France (R) Fix Speedcam
49.86239, 4.62910, 90@ F-France (R) Fix Speedcam
48.54456, -1.91437, 90@ F-France Fix Speedcam
48.70345, 5.42510, 110@ F-France (F) Fix Speedcam
43.60999, 1.41976, 50@ F-France (F) Fix Speedcam
49.78042, 1.74433, 130@ F-France Fix Speedcam
48.04594, -1.63037, 90@ F-France (R) Fix Speedcam
45.34062, 4.25071, 50@ F-France Fix Speedcam
43.65463, 5.49335, 90@ F-France Fix Speedcam
48.64558, 2.19362, 110@ F-France (R) Fix Speedcam
45.59258, -0.31619, 90@ F-France (R) Fix Speedcam
49.04605, 7.34928, 50@ F-Siersthal Fix Speedcam
49.78611, 1.48679, 130@ F-France (R) Fix Speedcam
47.20211, -1.48394, 90@ F-France (R) Fix Speedcam
49.35325, 5.86318, 90@ F-Malavillers Fix Speedcam
44.55302, 4.89166, 90@ F-France Fix Speedcam
43.50143, -0.31944, 90@ F-France (R) Fix Speedcam
45.86400, 5.14652, 50@ F-France Fix Speedcam
43.89734, 1.02555, 90@ F-France (R) Fix Speedcam
42.68396, 9.44655, 50@ F-France Fix Speedcam
43.78237, 1.98838, 70@ F-France (R) Fix Speedcam
48.58096, -0.40807, 90@ F-France (R) Fix Speedcam
49.85746, 2.41519, 130@ F-Longueau Fix Speedcam
43.42385, -0.47132, 90@ F-France (R) Fix Speedcam
44.50671, -1.04461, 90@ F-France (R) Fix Speedcam
46.11874, -1.10759, 90@ F-France (F) Fix Speedcam
46.21178, 5.29053, 90@ F-France (R) Fix Speedcam
51.03167, 2.34944, 50@ F-Saint Pol sur Mer Fix Speedcam
42.64975, 1.83427, 90@ F-France (R) Fix Speedcam
43.50416, 2.01153, 90@ F-France (R) Fix Speedcam
48.93975, 2.38799, 50@ F-France (F) Fix Speedcam
46.55601, 0.33721, 70@ F-France (R) Fix Speedcam
45.90045, 6.86337, 70@ F-France Fix Speedcam
47.61541, 0.65895, 90@ F-France (R) Fix Speedcam
49.26605, 2.45620, 90@ F-France (R) Fix Speedcam
49.20946, 0.76886, 90@ F-France (R) Fix Speedcam
48.94585, 4.39196, 110@ F-Chalons Fix Speedcam
44.21561, 1.73187, 90@ F-France Fix Speedcam
48.88635, 2.21068, 50@ F-France (R) Fix Speedcam
48.37466, 0.08885, 90@ F-France (R) Fix Speedcam
41.96179, 8.80926, 50@ F-France Fix Speedcam
45.00621, 2.65425, 90@ F-France Fix Speedcam
44.42472, 4.73457, 90@ F-France Fix Speedcam
44.43757, 2.68167, 90@ F-France Fix Speedcam
43.41250, -1.61699, 70@ F-France (R) Fix Speedcam
45.91917, 4.32173, 90@ F-Le Pin Bouchain Fix Speedcam
47.73858, 3.73204, 130@ F-France (F) Fix Speedcam
47.74726, 5.33555, 50@ F-France (R) Fix Speedcam
46.41332, 4.43658, 90@ F-France (R) Fix Speedcam
48.07868, 6.78735, 90@ F-France (F) Fix Speedcam
48.72760, 2.54633, 90@ F-France Fix Speedcam
48.78660, 2.25411, 50@ F-France Fix Speedcam
48.77980, 3.05270, 90@ F-France (R) Fix Speedcam
43.54502, 6.82596, 110@ F-France (F) Fix Speedcam
46.96932, 4.81795, 90@ F-France (R) Fix Speedcam
48.68147, 0.80241, 90@ F-France Fix Speedcam
44.88343, -0.55503, 70@ F-France (R) Fix Speedcam
49.38151, 2.61926, 50@ F-France (R) Fix Speedcam
48.85667, 2.35099, 80@ F-Paris Fix Speedcam
48.76598, 1.90615, 50@ F-France Fix Speedcam
45.49333, 6.51907, 70@ F-France (R) Fix Speedcam
43.32261, 3.08810, 90@ F-France (R) Fix Speedcam
46.57140, -0.29702, 70@ F-France (F) Fix Speedcam
45.35169, 4.89769, 90@ F-France Fix Speedcam
48.93189, 1.11290, 90@ F-France (F) Fix Speedcam
46.87378, -0.35887, 90@ F-France (R) Fix Speedcam
48.02813, 2.95825, 90@ F-France Fix Speedcam
48.88379, 2.47157, 70@ F-France Fix Speedcam
48.45010, 0.05523, 90@ F-France Fix Speedcam
46.99470, 3.13410, 50@ F-France Fix Speedcam
49.74343, 2.67722, 110@ F-France (F) Fix Speedcam
48.49363, 3.88561, 90@ F-France (R) Fix Speedcam
47.17149, 5.49584, 90@ F-France Fix Speedcam
45.13143, 5.04599, 90@ F-France (R) Fix Speedcam
48.01723, -2.79405, 90@ F-France (R) Fix Speedcam
44.06715, 1.41787, 90@ F-France (F) Fix Speedcam
44.74823, 5.01162, 90@ F-France (R) Fix Speedcam
48.40165, 7.62544, 110@ F-France (R) Fix Speedcam
48.17638, -2.56307, 90@ F-France Fix Speedcam
48.88671, 2.09828, 50@ F-France (R) Fix Speedcam
48.52456, 7.65881, 110@ F-France (F) Fix Speedcam
44.87126, -0.64241, 90@ F-Eysines Fix Speedcam
46.00415, 4.73284, 130@ F-France (R) Fix Speedcam
43.58619, 1.49575, 90@ F-Toulouse Fix Speedcam
47.90476, -3.99672, 90@ F-France (R) Fix Speedcam
50.31620, 3.36909, 90@ F-France (R) Fix Speedcam
48.75650, 0.06907, 50@ F-France Fix Speedcam
48.58711, -0.29161, 90@ F-France (F) Fix Speedcam
50.43833, 3.43194, 50@ F-Saint Amand les Eaux Fix Speedcam
48.28923, 4.08467, 50@ F-France Fix Speedcam
48.84208, -0.76958, 90@ F-France (R) Fix Speedcam
48.90517, 2.39366, 50@ F-Aubervilliers Fix Speedcam
49.30768, -1.36085, 90@ F-France Fix Speedcam
44.94457, 2.46069, 50@ F-France (R) Fix Speedcam
48.73025, 3.90584, 110@ F-France (F) Fix Speedcam
47.60159, 6.85632, 110@ F-France (R) Fix Speedcam
48.63981, 2.15330, 110@ F-France (R) Fix Speedcam
43.96439, 4.22463, 110@ F-France (R) Fix Speedcam
43.33896, 0.13210, 70@ F-France (R) Fix Speedcam
47.91463, 0.82024, 70@ F-France Fix Speedcam
47.07462, 5.45880, 90@ F-France (R) Fix Speedcam
48.12242, -0.45884, 90@ F-France (R) Fix Speedcam
45.22894, 0.67975, 90@ F-France (F) Fix Speedcam
46.16413, 0.96000, 70@ F-France (F) Fix Speedcam
45.73175, 4.97892, 90@ Genas Fix Speedcam
43.81697, -0.29658, 90@ F-France (R) Fix Speedcam
47.18626, 2.16849, 130@ F-France Fix Speedcam
49.10257, -1.48775, 90@ F-France (R) Fix Speedcam
46.47402, 6.06437, 90@ F-France (R) Fix Speedcam
48.20408, 3.46893, 90@ F-France (R) Fix Speedcam
49.78060, 1.74520, 130@ F-France (F) Fix Speedcam
48.82696, 2.15157, 70@ F-France (R) Fix Speedcam
48.93554, 2.40275, 90@ F-France (R) Fix Speedcam
48.64838, 4.17657, 130@ F-France Fix Speedcam
46.95682, 6.34145, 90@ F-France (R) Fix Speedcam
49.91876, 1.10515, 90@ F-France (R) Fix Speedcam
46.14644, 5.63351, 110@ F-France (R) Fix Speedcam
48.82319, 1.99859, 50@ F-Villepreux Fix Speedcam
42.65437, 2.92654, 110@ F-France (R) Fix Speedcam
43.95143, 3.79590, 90@ F-La Cadiere-et-Cambo Fix Speedcam
48.17643, 5.73061, 130@ F-France Fix Speedcam
43.94866, 4.77254, 90@ F-France (R) Fix Speedcam
43.53325, 6.87361, 110@ F-France Fix Speedcam
43.28904, 3.11439, 90@ F-France (R) Fix Speedcam
48.24112, -0.04151, 90@ F-France (R) Fix Speedcam
47.56527, 6.92752, 90@ F-France (F) Fix Speedcam
46.07627, 5.43512, 50@ F-France Fix Speedcam
43.09619, 1.87953, 70@ F-France (R) Fix Speedcam
48.50730, 1.46349, 110@ F-France (F) Fix Speedcam
44.38217, 0.82916, 90@ F-France (R) Fix Speedcam
47.88967, 1.85840, 90@ F-France (R) Fix Speedcam
46.90809, -0.99789, 90@ F-France (R) Fix Speedcam
16.25416, -61.56305, 50@ F-France Fix Speedcam
43.59077, 3.89912, 110@ F-Montpellier Fix Speedcam
45.75208, 4.83291, 50@ F-France (R) Fix Speedcam
47.20031, -0.12322, 50@ F-France Fix Speedcam
48.99401, 1.19362, 110@ F-France Fix Speedcam
45.82001, -1.08306, 50@ F-France Fix Speedcam
44.60598, 6.08100, 70@ F-Gap Fix Speedcam
44.87798, 0.51430, 70@ F-France (F) Fix Speedcam
48.41669, 1.53220, 50@ F-France Fix Speedcam
49.10423, 0.93051, 70@ F-France (R) Fix Speedcam
43.60810, 1.41008, 90@ F-France (R) Fix Speedcam
43.68091, 1.25900, 70@ F-France (R) Fix Speedcam
49.87333, 2.35028, 50@ F-Longueau Fix Speedcam
49.37776, 2.48164, 50@ F-France (F) Fix Speedcam
47.43470, -0.50800, 110@ F-France Fix Speedcam
49.59899, 2.97102, 90@ F-France (R) Fix Speedcam
48.95053, 2.44956, 110@ F-France (R) Fix Speedcam
47.98612, 1.85805, 70@ F-France Fix Speedcam
48.46058, 1.89308, 90@ F-France (R) Fix Speedcam
48.34971, 0.09125, 50@ F-France Fix Speedcam
48.59336, -1.41333, 110@ F-France (F) Fix Speedcam
47.59449, 1.35297, 70@ F-France Fix Speedcam
45.63948, 0.14484, 70@ F-France (F) Fix Speedcam
48.67764, 7.77558, 130@ F-France (F) Fix Speedcam
45.77457, 4.81340, 50@ F-France (F) Fix Speedcam
47.20959, 3.08516, 90@ F-France (R) Fix Speedcam
50.60437, 2.94624, 110@ F-France (F) Fix Speedcam
50.42431, 3.01532, 130@ F-France (R) Fix Speedcam
43.37368, -0.85271, 90@ F-France (R) Fix Speedcam
48.02360, -0.73392, 90@ F-France (R) Fix Speedcam
43.09676, 1.65916, 90@ F-France (R) Fix Speedcam
47.74801, 7.11768, 90@ F-France Fix Speedcam
48.61643, -2.01532, 70@ F-France (F) Fix Speedcam
46.14549, -0.71850, 90@ F-France (R) Fix Speedcam
47.08674, 5.42035, 130@ F-France (R) Fix Speedcam
48.60059, -1.06104, 90@ F-France (R) Fix Speedcam
45.96817, 1.98034, 90@ F-France (R) Fix Speedcam
44.99759, 3.87019, 90@ F-France Fix Speedcam
45.16267, 4.07800, 50@ F-France Fix Speedcam
47.43387, -1.82764, 90@ F-France (F) Fix Speedcam
43.12784, 5.97561, 110@ F-France (R) Fix Speedcam
48.51837, -4.04431, 110@ F-France (R) Fix Speedcam
48.82615, 2.38829, 70@ F-Paris Fix Speedcam
49.21727, 2.23171, 90@ F-France (R) Fix Speedcam
48.71928, -1.40958, 90@ F-France (F) Fix Speedcam
46.16121, 5.59936, 70@ F-France (R) Fix Speedcam
46.46545, 4.87935, 130@ F-France (R) Fix Speedcam
47.96136, 0.17749, 90@ F-France Fix Speedcam
43.46712, 5.86663, 90@ F-France (R) Fix Speedcam
44.42786, 1.43271, 90@ F-France (R) Fix Speedcam
48.57305, 7.78892, 50@ F-France Fix Speedcam
44.38755, -0.83421, 110@ F-France (F) Fix Speedcam
46.93515, -0.83613, 90@ F-France (F) Fix Speedcam
46.03008, 3.11611, 110@ F-France (R) Fix Speedcam
48.05322, -1.91560, 110@ F-France (R) Fix Speedcam
44.05670, 1.35980, 70@ F-France (R) Fix Speedcam
44.09949, 4.94147, 90@ F-France (R) Fix Speedcam
45.92780, 5.10135, 90@ F-France (R) Fix Speedcam
49.69778, 3.26944, 90@ F-France (R) Fix Speedcam
47.39586, -1.06955, 90@ F-France (R) Fix Speedcam
47.77726, -3.27440, 90@ F-France (R) Fix Speedcam
43.30840, -1.35700, 90@ F-France (R) Fix Speedcam
43.58739, 1.79881, 90@ F-France Fix Speedcam
48.07064, 0.53208, 50@ F-France Fix Speedcam
46.23798, 6.32015, 90@ F-France (F) Fix Speedcam
45.95163, 6.11903, 130@ F-France (F) Fix Speedcam
48.95810, 2.84478, 90@ F-France (R) Fix Speedcam
46.75894, 0.19730, 70@ F-France (R) Fix Speedcam
43.68229, 1.85395, 90@ F-France (F) Fix Speedcam
47.51233, 3.84024, 50@ F-France (R) Fix Speedcam
47.14237, 6.37567, 90@ F-France (R) Fix Speedcam
45.32407, 5.96786, 90@ F-France (R) Fix Speedcam
46.00872, -0.86686, 90@ F-France Fix Speedcam
49.16222, 4.01139, 50@ F-France (R) Fix Speedcam
45.57282, -0.76005, 90@ F-France (F) Fix Speedcam
48.12967, 1.85296, 70@ F-France Fix Speedcam
46.00692, 5.17514, 90@ F-France (R) Fix Speedcam
45.03166, 0.31543, 90@ F-France Fix Speedcam
48.93743, 2.34027, 50@ F-L'Ile Saint Denis Fix Speedcam
48.32728, -1.09967, 90@ F-France (R) Fix Speedcam
47.53822, -2.41440, 110@ F-France Fix Speedcam
48.06657, 3.81146, 90@ F-France (R) Fix Speedcam
48.20365, 4.00417, 90@ F-France (F) Fix Speedcam
45.78817, 4.78423, 90@ F-France (R) Fix Speedcam
48.08393, -1.90943, 90@ F-France (R) Fix Speedcam
45.33548, 1.89664, 130@ F-France (R) Fix Speedcam
48.67396, 2.34285, 110@ F-France (R) Fix Speedcam
46.13860, 4.10839, 50@ F-France Fix Speedcam
47.96281, 3.72853, 90@ F-France (R) Fix Speedcam
45.23046, 1.41931, 90@ F-France (R) Fix Speedcam
48.83788, 2.22401, 50@ F-France (R) Fix Speedcam
46.16711, 1.14429, 50@ F-France (F) Fix Speedcam
42.51107, 9.38226, 70@ F-France (R) Fix Speedcam
43.78286, -0.02460, 90@ F-France (R) Fix Speedcam
45.31553, 4.53305, 90@ F-France (F) Fix Speedcam
48.19039, -2.15247, 90@ F-France (R) Fix Speedcam
44.57389, -0.31633, 130@ F-France Fix Speedcam
49.31734, 6.08199, 110@ F-Florange Fix Speedcam
43.64661, 1.46046, 90@ F-France (F) Fix Speedcam
47.32172, 0.70277, 90@ F-Chambray-les-Tours Fix Speedcam
47.72268, 6.87818, 90@ F-France (R) Fix Speedcam
49.14952, 4.09557, 50@ F-France (R) Fix Speedcam
45.17217, 3.52473, 90@ F-France (R) Fix Speedcam
48.77667, 2.03722, 50@ F-Montigny le Bretonneux Fix Speedcam
45.96000, 5.11639, 90@ F-Saint Marcel en Dombes Fix Speedcam
43.72678, 7.34961, 70@ F-France (R) Fix Speedcam
43.97433, 4.86688, 110@ F-France (F) Fix Speedcam
44.79401, -0.86675, 90@ F-France (F) Fix Speedcam
44.26020, 0.73418, 90@ F-France (R) Fix Speedcam
49.40263, 3.01161, 50@ F-France Fix Speedcam
49.45133, -1.35083, 50@ F-France Fix Speedcam
45.17240, 5.38481, 130@ F-France Fix Speedcam
46.88953, 0.73674, 90@ F-France (R) Fix Speedcam
48.79019, 2.07049, 110@ F-France (R) Fix Speedcam
43.72198, 4.64997, 90@ F-France (R) Fix Speedcam
47.15848, 0.64673, 90@ F-France (R) Fix Speedcam
43.69217, 0.47034, 90@ F-France (R) Fix Speedcam
44.20030, -0.74264, 90@ F-France (NC) Fix Speedcam
